latitude,longitude,rainfall_interpolated,elevation_m,soildepth_m,drainage,permeability,ph,lat_round,lon_round,nearest_rainfall_distance_km,nitrogen_interpolated,nitrogen_distance_km,tmax_interpolated,tmin_interpolated
-35.7347564697,148.0924682617,252.0178121489093,630.0,1.41,5.0,3.0,4.94,-35.73,148.09,10.441077523135576,0.3381638362534104,29.392101287571634,17.873287844736385,5.742704295124966
-35.2004547119,147.5423431396,142.91916499908436,630.0,0.6,4.0,2.0,5.13,-35.2,147.54,10.183592964117938,0.210436533710944,53.30536222516443,22.897472892008512,9.156616501939885
-35.65807724,148.1580352783,260.9006271963348,630.0,3.02,3.0,4.0,5.335,-35.66,148.16,18.46444953267104,0.3417395316844505,19.6140816165658,15.424818659266563,4.768511988626889
-35.2051696777,147.5276947021,142.18048716570297,630.0,2.0,2.0,2.0,5.54,-35.21,147.53,9.033294624661025,0.2103187536396501,52.63960431120588,22.873125795618428,9.17649985581524
-35.719745636,148.2358093262,272.14021913639795,630.0,4.05,5.0,3.0,5.385,-35.72,148.24,20.9452960643236,0.3383038319240243,14.956506987928003,16.06772895309644,4.494584053679287
-35.0327262878,147.4639129639,134.04959095076887,630.0,1.73,3.0,2.0,5.23,-35.03,147.46,14.134057240087298,0.2252559295822085,68.27351814048797,23.09539001966733,9.489601529165249
-35.8583831787,148.2994537354,306.11935010933,630.0,0.89,5.0,3.0,5.615,-35.86,148.3,12.72827192241937,0.4812802470783715,18.633971165615897,16.93309510135047,4.3841515521266325
-35.7259979248,149.3087005615,311.685312424878,630.0,0.8,5.0,3.0,6.0,-35.73,149.31,21.76872924194732,0.338562356164269,67.90343936445782,16.405465077866204,4.031358189074334
-35.9215240479,148.3236846924,334.7134116177169,630.0,3.1,5.0,3.0,6.0,-35.92,148.32,6.578821838598026,0.5120335888170963,17.897529447157947,17.089489117185188,4.298830045959765
-35.1899681091,147.5503387451,142.90045781628612,630.0,2.0,4.0,3.0,5.21,-35.19,147.55,10.564947363098025,0.210458245490156,54.560367992613,22.825410413029804,9.111630737485829
-35.7174491882,148.2897033691,278.6491894568893,630.0,3.01,5.0,3.0,5.4075,-35.72,148.29,23.6405578949118,0.3343001218684773,10.734316762725218,18.278267325498735,5.264270696508012
-35.7411003113,148.2800292969,280.0022384484634,630.0,1.41,6.0,4.0,5.605,-35.74,148.28,20.84170102167316,0.3367398442489415,13.42426852946524,17.692093053411647,4.981010798182572
-35.660987854,148.1776885986,261.6343261705241,630.0,2.33,6.0,4.0,5.8025,-35.66,148.18,20.459991566298967,0.3423166403799156,17.581276292653115,15.547660413800893,4.653717093584226
-35.1838645935,147.5170135498,140.0214274381376,630.0,2.1,2.0,1.0,6.0,-35.18,147.52,6.860539676079973,0.2101255707753624,54.92701936923057,23.004174875344432,9.271203429155685
-35.7364120483,148.1572723389,263.3609825211504,630.0,1.36,6.0,4.0,6.0,-35.74,148.16,17.048187632161223,0.3383271235158013,23.090974553133616,15.998581518453433,4.874460638262311
-35.8590202332,148.2903289795,302.8935181142749,630.0,3.02,5.0,4.0,6.0,-35.86,148.29,13.064009180965796,0.4802903791201437,19.649270238386485,16.916393001530125,4.402255244682887
-35.7361793518,148.2672729492,277.75212217487046,630.0,3.0,5.0,3.0,6.0,-35.74,148.27,20.603517423430752,0.3385735522519562,13.958707944715544,17.277545724178093,4.835024504983432
-35.8820877075,148.3489685059,333.955750076576,630.0,1.08,6.0,4.0,5.25,-35.88,148.35,7.292951096163861,0.5137596819899904,13.647164866650964,17.057810548359942,4.310317224996475
-35.8990135193,148.3414916992,338.8593097102262,630.0,1.0,6.0,3.0,4.5,-35.9,148.34,6.242485291512213,0.5131724665959736,15.052887744109889,17.02762690326681,4.218908301610776
-34.8056793213,147.6976623535,148.8241056439648,630.0,0.9,2.0,1.0,4.03,-34.81,147.7,15.000203013220334,0.1972213983334767,92.16435776878848,23.28806441746922,9.064739709759431
-35.1878967285,147.5170288086,140.2540859576087,630.0,2.0,3.0,2.0,6.5,-35.19,147.52,7.04698120895412,0.2101410053027165,54.48008617344829,23.001149952012995,9.269826532515548
